word	code	lemm	text_fk	sentence_number	word_Id
лiрам	КО	ліра	5372	11	809724
,			5372	11	809725
Митцям	ЙО	митець	5372	11	809726
переданi	АА	переданий	5372	11	809727
,			5372	11	809728
бо	СП	бо	5372	11	809729
людям	ИО	люди	5372	11	809730
нiколи	Ґ0	ніколи	5372	11	809731
,			5372	11	809732
Художники	ЙА	художник	5372	11	809733
плачуть	ГЮ	плакати	5372	11	809734
"			5372	11	809735
Королем	ЙТ	король	5372	11	809736
Лiром	йТ	Лір	5372	11	809737
"			5372	11	809738
,			5372	11	809739
"			5372	11	809740
Снiгами	ЙЮ	сніг	5372	11	809741
Кiлiманджаро	иЩ	Кіліманджаро	5372	11	809742
"			5372	11	809743
i	СС	і	5372	11	809744
"			5372	11	809745
Гернiкою	кТ	Герніка	5372	11	809746
"			5372	11	809747
.			5372	11	809748
.			5372	11	809749
.			5372	11	809750
III	U	ііі	5372	12	809751
Пройшов	ГЕ	пройти	5372	12	809752
крiзь	ПВ	крізь	5372	12	809753
Сезанна	йВ	Сезанн	5372	12	809754
,			5372	12	809755
Моне	йЩ	Моне	5372	12	809756
i	СС	і	5372	12	809757
Мане	йЩ	Мане	5372	12	809758
,			5372	12	809759
"			5372	12	809760
Валькiрiєю	кТ	Валькірія	5372	12	809761
"			5372	12	809762
захлинувся	ГЭ	захлинутися	5372	12	809763
в	ПП	в	5372	12	809764
Одесi	кП	Одеса	5372	12	809765
.			5372	12	809766
.			5372	12	809767
.			5372	12	809768
Майнуло	ГР	майнути	5372	13	809769
-		-	5372	13	809770
а	СС	а	5372	13	809771
вiн	МИ	він	5372	13	809772
мене	МВ	я	5372	13	809773
промине	ГЯ	проминути	5372	13	809774
чи	Ь0	чи	5372	13	809775
я	МИ	я	5372	13	809776
загублю	ГR	загубити	5372	13	809777
його	МВ	він	5372	13	809778
десь	Н0	десь	5372	13	809779
.			5372	13	809780
Рiзнi	АА	різний	5372	14	809781
пророки	ЙА	пророк	5372	14	809782
злiсно	Н0	злісно	5372	14	809783
шептали	ГН	шептати	5372	14	809784
:			5372	14	809785
"			5372	14	809786
Вiн	МИ	Він	5372	14	809787
шизофренiк	ЙИ	шизофренік	5372	14	809788
,			5372	14	809789
не	Ь0	не	5372	14	809790
йди	Г5	йти	5372	14	809791
в	ПВ	в	5372	14	809792
його	ЪS	він	5372	14	809793
очi	ЛУ	око	5372	14	809794
"			5372	14	809795
.			5372	14	809796
I	СС	і	5372	15	809797
поетичнi	АА	поетичний	5372	15	809798
муки	КА	мука	5372	15	809799
танталовi	АА	танталовий	5372	15	809800
злякано	Н0	злякано	5372	15	809801
врочили	ГН	врочити	5372	15	809802
.			5372	15	809803
Та	СС	Та	5372	16	809804
в	ПП	в	5372	16	809805
серцi	ЛП	серце	5372	16	809806
цей	ОИ	цей	5372	16	809807
каторжник	ЙИ	каторжник	5372	16	809808
,			5372	16	809809
чорт	ЙИ	чорт	5372	16	809810
в	ПП	в	5372	16	809811
синцях	ЙЯ	синець	5372	16	809812
,			5372	16	809813
денно	Н0	денно	5372	16	809814
i	СС	і	5372	16	809815
нощно	Н0	нощно	5372	16	809816
мне	ГЯ	м'яти	5372	16	809817
глину	КВ	глина	5372	16	809818
й	СС	й	5372	16	809819
залiзо	ЛВ	залізо	5372	16	809820
.			5372	16	809821
Чорна	АЖ	чорний	5372	17	809822
фуфайка	КИ	фуфайка	5372	17	809823
йому	МД	він	5372	17	809824
до	ПР	до	5372	17	809825
лиця	ЛР	лице	5372	17	809826
,			5372	17	809827
"			5372	17	809828
Юманiте	иЩ	Юманіте	5372	17	809829
"			5372	17	809830
у	ПП	у	5372	17	809831
кишенi	КП	кишеня	5372	17	809832
навкiс	Н0	навкіс	5372	17	809833
.			5372	17	809834
Атомнi	АА	атомний	5372	18	809835
сльози	КА	сльоза	5372	18	809836
течуть	ГЮ	текти	5372	18	809837
в	ПП	в	5372	18	809838
iмлi	КП	імла	5372	18	809839
на	ПВ	на	5372	18	809840
чистий	АВ	чистий	5372	18	809841
пензель	ЙВ	пензель	5372	18	809842
солоною	АМ	солоний	5372	18	809843
правдою	КТ	правда	5372	18	809844
.			5372	18	809845
.			5372	18	809846
.			5372	18	809847
Вiн	МИ	Він	5372	19	809848
сам	ОИ	сам	5372	19	809849
-		-	5372	19	809850
генiальна	АЖ	геніальний	5372	19	809851
сльоза	КИ	сльоза	5372	19	809852
Землi	кР	Земля	5372	19	809853
в	ПП	в	5372	19	809854
штанах	ИЯ	штани	5372	19	809855
,			5372	19	809856
замурзаних	АЯ	замурзаний	5372	19	809857
райдугою	КТ	райдуга	5372	19	809858
!			5372	19	809859
Дві	ЧА	дві	5373	1	809860
сестри	КА	сестра	5373	1	809861
.			5373	1	809862
Двi	ЧА	дві	5373	1	809863
сестри	КА	сестра	5373	1	809864
,			5373	1	809865
тоненькi	АА	тоненький	5373	1	809866
i	СС	і	5373	1	809867
сухенькi	АА	сухенький	5373	1	809868
,			5373	1	809869
осiнь	КВ	осінь	5373	1	809870
ловлять	ГЮ	ловити	5373	1	809871
в	ПВ	в	5373	1	809872
пелени	КУ	пелена	5373	1	809873
над	ПТ	над	5373	1	809874
ставом	ЙТ	став	5373	1	809875
.			5373	1	809876
З	ПР	з	5373	2	809877
господарства	ЛР	господарство	5373	2	809878
лине	ГЯ	линути	5373	2	809879
чистий	АИ	чистий	5373	2	809880
дзенькiт	ЙИ	дзенькіт	5373	2	809881
,			5373	2	809882
у	ПП	у	5373	2	809883
водi	КП	вода	5373	2	809884
поплюскує	ГЯ	поплюскувати	5373	2	809885
небавом	Н0	небавом	5373	2	809886
.			5373	2	809887
Вiспа	КИ	віспа	5373	3	809888
порябила	ГЙ	порябити	5373	3	809889
лиця	ЛУ	лице	5373	3	809890
жовтi	АУ	жовтий	5373	3	809891
,			5373	3	809892
доброти	КР	доброта	5373	3	809893
у	ПП	у	5373	3	809894
серцi	ЛП	серце	5373	3	809895
не	Ь0	не	5373	3	809896
роз'їла	ГЙ	роз'їсти	5373	3	809897
.			5373	3	809898
Полум'яне	АХ	полум'яний	5373	4	809899
листя	ЛВ	листя	5373	4	809900
сипле	ГЯ	сипати	5373	4	809901
жовтень	ЙИ	жовтень	5373	4	809902
,			5373	4	809903
тужавiє	ГЯ	тужавіти	5373	4	809904
нива	КИ	нива	5373	4	809905
задубiла	АЖ	задубілий	5373	4	809906
.			5373	4	809907
Гуси	ИА	гуси	5373	5	809908
бiлi	АА	білий	5373	5	809909
,			5373	5	809910
вилизанi	АА	вилизаний	5373	5	809911
,			5373	5	809912
тлустi	АА	тлустий	5373	5	809913
гелготять	ГЮ	гелготіти	5373	5	809914
,			5373	5	809915
бо	СП	бо	5373	5	809916
скоро	Н0	скоро	5373	5	809917
будуть	Г3	бути	5373	5	809918
вбитi	АА	вбитий	5373	5	809919
,			5373	5	809920
і	СС	і	5373	5	809921
калина	КИ	калина	5373	5	809922
у	ПП	у	5373	5	809923
червонiй	АН	червоний	5373	5	809924
хустцi	КП	хустка	5373	5	809925
кров'ю	КТ	кров	5373	5	809926
сходить	ГЯ	сходити	5373	5	809927
по	ПП	по	5373	5	809928
степлiлiм	АШ	степлілий	5373	5	809929
лiтi	ЛП	літо	5373	5	809930
.			5373	5	809931
Двi	ЧА	два	5373	6	809932
сестри	КА	сестра	5373	6	809933
старенькi	АА	старенький	5373	6	809934
на	ПП	на	5373	6	809935
пташарнi	КП	пташарня	5373	6	809936
лускають	ГЮ	лускати	5373	6	809937
насiння	ЛВ	насіння	5373	6	809938
гарбузове	АХ	гарбузовий	5373	6	809939
,			5373	6	809940
і	СС	і	5373	6	809941
дрижать	ГЮ	дрижати	5373	6	809942
їх	ЪL	їх	5373	6	809943
руки	КА	рука	5373	6	809944
незугарнi	АА	незугарний	5373	6	809945
,			5373	6	809946
чорнi	АА	чорний	5373	6	809947
,			5373	6	809948
закоцюрбленi	АА	закоцюрблений	5373	6	809949
,			5373	6	809950
дубовi	АА	дубовий	5373	6	809951
.			5373	6	809952
Кури	ИА	кури	5373	7	809953
,			5373	7	809954
гуси	ИА	гуси	5373	7	809955
-		-	5373	7	809956
все	ОС	весь	5373	7	809957
життя	ЛИ	життя	5373	7	809958
у	ПП	у	5373	7	809959
пiр'ї	ЛП	пір'я	5373	7	809960
.			5373	7	809961
Є	ГЯ	бути	5373	8	809962
город	ЙИ	город	5373	8	809963
маленький	АИ	маленький	5373	8	809964
коло	ПР	коло	5373	8	809965
хати	КР	хата	5373	8	809966
.			5373	8	809967
Чорнобривцi	ЙА	чорнобривець	5373	8	809968
спiють	ГЮ	спіти	5373	8	809969
на	ПП	на	5373	8	809970
подвiр'ї	ЛП	подвір'я	5373	8	809971
.			5373	8	809972
Є	ГЯ	бути	5373	9	809973
коза	КИ	коза	5373	9	809974
,			5373	9	809975
щоб	СП	щоб	5373	9	809976
молоко	ЛВ	молоко	5373	9	809977
давати	ГФ	давати	5373	9	809978
.			5373	9	809979
А	СС	а	5373	10	809980
вiтри	ЙА	вітер	5373	10	809981
двадцятого	АЧ	двадцятий	5373	10	809982
столiття	ЛР	століття	5373	10	809983
моє	ОХ	мій	5373	10	809984
серце	ЛВ	серце	5373	10	809985
трудне	АХ	трудний	5373	10	809986
пiдiймають	ГЮ	підіймати	5373	10	809987
.			5373	10	809988
I	СС	і	5373	11	809989
сидять	ГЮ	сидіти	5373	11	809990
старенькi	АА	старенький	5373	11	809991
край	ПР	край	5373	11	809992
замiтi	КР	заміть	5373	11	809993
у	ПП	у	5373	11	809994
вогнi	ЙП	вогонь	5373	11	809995
осiннього	АР	осінній	5373	11	809996
розмаю	ЙР	розмай	5373	11	809997
,			5373	11	809998
вмерло	ГР	вмерти	5373	11	809999
їхнє	ОС	їхній	5373	11	810000
"			5373	11	810001
бути	ГФ	бути	5373	11	810002
чи	СС	чи	5373	11	810003
не	Ь0	не	5373	11	810004
бути	ГФ	бути	5373	11	810005
"			5373	11	810006
,			5373	11	810007
а	СС	а	5373	11	810008
повз	ПВ	повз	5373	11	810009
них	МУ	вони	5373	11	810010
летять	ГЮ	летіти	5373	11	810011
у	ПВ	у	5373	11	810012
свiт	ЙВ	світ	5373	11	810013
дороги	КА	дорога	5373	11	810014
.			5373	11	810015
Стань	Г5	стати	5373	12	810016
!			5373	12	810017
Подумай	Г5	подумати	5373	12	810018
!			5373	12	810019
Скiльки	ЧУ	Скільки	5373	12	810020
доль	КЕ	доля	5373	12	810021
забутих	АЕ	забутий	5373	12	810022
навiть	Ь0	навіть	5373	12	810023
не	Ь0	не	5373	12	810024
спиналося	ГЛ	спинатися	5373	12	810025
на	ПВ	на	5373	12	810026
ноги	КУ	нога	5373	12	810027
.			5373	12	810028
Непомiчена	АЖ	непомічений	5373	13	810029
пройшла	ГЙ	пройти	5373	13	810030
людина	КИ	людина	5373	13	810031
.			5373	13	810032
Непомiченою	АМ	непомічений	5373	13	810033
тихо	Н0	тихо	5373	13	810034
вмерла	ГЙ	вмерти	5373	13	810035
.			5373	13	810036
Стань	Г5	стати	5373	14	810037
!			5373	14	810038
Тяжка	АЖ	тяжкий	5373	14	810039
провина	КИ	провина	5373	14	810040
безневинна	АЖ	безневинний	5373	14	810041
крила	ЛУ	крило	5373	14	810042
над	ПТ	над	5373	14	810043
тобою	МТ	ти	5373	14	810044
.			5373	14	810045
розпростерла	ГЙ	розпростерти	5373	14	810046
.			5373	14	810047
Соната	КИ	соната	5374	1	810048
Прокоф`єва	йР	Прокоф`єв	5374	1	810049
.			5374	1	810050
Закрутили	ГН	закрутити	5374	2	810051
,			5374	2	810052
загули	ГН	загудіти	5374	2	810053
,			5374	2	810054
заграли	ГН	заграти	5374	2	810055
,			5374	2	810056
чистим	АТ	чистий	5374	2	810057
лугом	ЙТ	луг	5374	2	810058
серце	ЛВ	серце	5374	2	810059
повели	ГН	повести	5374	2	810060
вишуканi	АА	вишуканий	5374	2	810061
голубi	АА	голубий	5374	2	810062
хорали	ЙА	хорал	5374	2	810063
по	ПП	по	5374	2	810064
стежинi	КП	стежина	5374	2	810065
сизої	АЗ	сизий	5374	2	810066
iмли	КР	імла	5374	2	810067
:			5374	2	810068
жовторотi	АА	жовторотий	5374	2	810069
полохливi	АА	полохливий	5374	2	810070
грози	КА	гроза	5374	2	810071
пнулися	ГМ	пнутися	5374	2	810072
з	ПР	з	5374	2	810073
оранжевих	АЕ	оранжевий	5374	2	810074
шкарлуп	КЕ	шкарлупа	5374	2	810075
,			5374	2	810076
і	СС	і	5374	2	810077
дуби	ЙА	дуб	5374	2	810078
,			5374	2	810079
як	СП	як	5374	2	810080
чорнi	АА	чорний	5374	2	810081
важковози	ЙА	важковоз	5374	2	810082
,			5374	2	810083
гупали	ГН	гупати	5374	2	810084
,			5374	2	810085
всiдаючись	Гн	всідатися	5374	2	810086
на	ПВ	на	5374	2	810087
круп	ЙВ	круп	5374	2	810088
,			5374	2	810089
схiд	ЙИ	Схід	5374	2	810090
на	ПВ	на	5374	2	810091
випас	ЙВ	випас	5374	2	810092
випускає	ГЯ	випускати	5374	2	810093
Кирпатого	АР	кирпатий	5374	2	810094
мiсяця	ЙР	місяць	5374	2	810095
.			5374	2	810096
Грiм	ЙИ	грім	5374	3	810097
вигуркує	ГЯ	вигуркувати	5374	3	810098
з-за	ПР	з-за	5374	3	810099
гаю	ЙР	гай	5374	3	810100
на	ПП	на	5374	3	810101
хмарi	КП	хмара	5374	3	810102
не	Ь0	не	5374	3	810103
вмiститься	ГА	вміститися	5374	3	810104
.			5374	3	810105
Другий	АИ	другий	5374	4	810106
грiм	ЙИ	грім	5374	4	810107
за	ПТ	за	5374	4	810108
ним	МТ	він	5374	4	810109
прибрiв	ГЕ	прибрести	5374	4	810110
,			5374	4	810111
креше	ГЯ	кресати	5374	4	810112
кременем	ЙТ	Кремень	5374	4	810113
з-пiд	ПР	з-під	5374	4	810114
брiв	КЕ	брова	5374	4	810115
гнiвно	Н0	гнівно	5374	4	810116
,			5374	4	810117
гонористо	Н0	гонористо	5374	4	810118
,			5374	4	810119
завивисто	Н0	завивисто	5374	4	810120
,			5374	4	810121
барвисто	Н0	барвисто	5374	4	810122
.			5374	4	810123
Поки	СП	Поки	5374	5	810124
сльози	КА	сльоза	5374	5	810125
випали	ГН	випасти	5374	5	810126
,			5374	5	810127
та	СС	та	5374	5	810128
по	ПП	по	5374	5	810129
чарцi	КП	чарка	5374	5	810130
випили	ГН	випити	5374	5	810131
,			5374	5	810132
йшло	ГР	йти	5374	5	810133
сто	ЧА	сто	5374	5	810134
лiт	ИЕ	літа	5374	5	810135
,			5374	5	810136
як	СП	як	5374	5	810137
сто	ЧА	сто	5374	5	810138
гон	ИЕ	гони	5374	5	810139
,			5374	5	810140
йшли	ГН	йти	5374	5	810141
крiзь	ПВ	крізь	5374	5	810142
сон	ЙВ	сон	5374	5	810143
на	ПВ	на	5374	5	810144
стадiон	ЙВ	стадіон	5374	5	810145
.			5374	5	810146
.			5374	5	810147
.			5374	5	810148
II	U	іі	5374	6	810149
Футболiсти	ЙА	футболіст	5374	6	810150
зморенi	АА	зморений	5374	6	810151
,			5374	6	810152
і	СС	і	5374	6	810153
футболки	КА	футболка	5374	6	810154
чорнi	АА	чорний	5374	6	810155
.			5374	6	810156
А	СС	а	5374	7	810157
лобами	ЙЮ	лоб	5374	7	810158
куцими	АЮ	куций	5374	7	810159
,			5374	7	810160
а	СС	а	5374	7	810161
тупими	АЮ	тупий	5374	7	810162
бутсами	ЙЮ	бутс	5374	7	810163
розбiгаються	ГУ	розбігатися	5374	7	810164
круто	Н0	круто	5374	7	810165
i	СС	і	5374	7	810166
не	Ь0	не	5374	7	810167
м'ячем	ЙТ	м'яч	5374	7	810168
з	ПР	з	5374	7	810169
розвороту	ЙР	розворот	5374	7	810170
,			5374	7	810171
а	СС	а	5374	7	810172
головою	КТ	голова	5374	7	810173
Сократа	йР	Сократ	5374	7	810174
пробивають	ГЮ	пробивати	5374	7	810175
ворота	ИУ	ворота	5374	7	810176
.			5374	7	810177
Воротар	ЙИ	воротар	5374	8	810178
прудкий	АИ	прудкий	5374	8	810179
,			5374	8	810180
як	СП	як	5374	8	810181
муха	КИ	муха	5374	8	810182
,			5374	8	810183
хап	ИЩ	хап	5374	8	810184
фiлософа	ЙВ	філософ	5374	8	810185
за	ПВ	за	5374	8	810186
вуха	ЛУ	вухо	5374	8	810187
,			5374	8	810188
прикладається	ГА	прикладатися	5374	8	810189
