,word,code,lemm,text_fk,sentence_number,word_Id
683,книг,КЕ,книга,5372,4,809631
684,",",,,5372,4,809632
685,в,ПП,в,5372,4,809633
686,сторiнковiм,АП,сторінковий,5372,4,809634
687,плюскотi,ЙП,плюскіт,5372,4,809635
688,Вiдкрили,ГН,відкрити,5372,4,809636
689,шалений,АВ,шалений,5372,4,809637
690,його,ЪS,його,5372,4,809638
691,материк,ЙВ,материк,5372,4,809639
692,.,,,5372,4,809640
693,I,СС,і,5372,5,809641
694,раптом,Н0,раптом,5372,5,809642
695,у,ПП,у,5372,5,809643
696,гаморi,ЙП,гамір,5372,5,809644
697,магазиннiм,АП,магазинний,5372,5,809645
698,все,МС,все,5372,5,809646
699,спалахнуло,ГР,спалахнути,5372,5,809647
700,",",,,5372,5,809648
701,аж,Ь0,аж,5372,5,809649
702,день,ЙИ,день,5372,5,809650
703,злякався,ГЭ,злякатися,5372,5,809651
704,!,,,5372,5,809652
705,Все,МС,все,5372,6,809653
706,стало,ГР,стати,5372,6,809654
707,синiм,АЦ,синій,5372,6,809655
708,",",,,5372,6,809656
709,мiсячно-синiм,АЦ,місячно-синій,5372,6,809657
710,Засвiтилась,ГИ,засвітитися,5372,6,809658
711,сльоза,КИ,сльоза,5372,6,809659
712,Пiкассо,йЩ,Пікассо,5372,6,809660
713,.,,,5372,6,809661
714,I,СС,і,5372,7,809662
715,зайнялися,ГМ,зайнятися,5372,7,809663
716,в,ПР,в,5372,7,809664
717,дiвчини,КР,дівчина,5372,7,809665
718,зорi,КА,зоря,5372,7,809666
719,",",,,5372,7,809667
720,і,СС,і,5372,7,809668
721,прикипiли,ГН,прикипіти,5372,7,809669
722,карi,АА,карий,5372,7,809670
723,:,,,5372,7,809671
724,"""",,,5372,7,809672
725,Та,МЖОЖСС,та,5372,7,809673
726,ну,Ь0,ну,5372,7,809674
727,?,,,5372,7,809675
728,!,,,5372,7,809676
729,"""",,,5372,7,809677
730,тонуть,ГЮ,тонути,5372,7,809678
731,у,ПП,у,5372,7,809679
732,морi,ЛП,море,5372,7,809680
733,",",,,5372,7,809681
734,тонуть,ГЮ,тонути,5372,7,809682
735,i,СС,і,5372,7,809683
736,в,ПП,в,5372,7,809684
737,горi,ЛП,горе,5372,7,809685
738,і,СС,і,5372,7,809686
739,ми,МА,ми,5372,7,809687
740,в,ПП,в,5372,7,809688
741,сльозi,КП,сльоза,5372,7,809689
742,потонули,ГН,потонути,5372,7,809690
743,.,,,5372,7,809691
744,Дiти,ИА,Діти,5372,8,809692
745,плачуть,ГЮ,плакати,5372,8,809693
746,",",,,5372,8,809694
747,i,СС,і,5372,8,809695
748,плачуть,ГЮ,плакати,5372,8,809696
749,дерева,ЛА,дерево,5372,8,809697
750,.,,,5372,8,809698
751,У,ПР,у,5372,9,809699
752,мами,КР,мама,5372,9,809700
753,не,Ь0,не,5372,9,809701
754,очi,ЛА,око,5372,9,809702
755,",",,,5372,9,809703
756,а,СС,а,5372,9,809704
757,двi,ЧА,дві,5372,9,809705
758,сльози,КА,сльоза,5372,9,809706
759,.,,,5372,9,809707
760,Синхрофазотрони,ЙА,синхрофазотрон,5372,10,809708
761,ридають,ГЮ,ридати,5372,10,809709
762,",",,,5372,10,809710
763,як,СП,як,5372,10,809711
764,леви,ЙА,лев,5372,10,809712
765,",",,,5372,10,809713
766,і,СС,і,5372,10,809714
767,фiолетовий,АИ,фіолетовий,5372,10,809715
768,плач,ЙИ,плач,5372,10,809716
769,у,ПР,у,5372,10,809717
770,грози,КР,Гроза,5372,10,809718
771,.,,,5372,10,809719
772,Переданi,АА,переданий,5372,11,809720
773,сльози,КА,сльоза,5372,11,809721
774,оркестрам,ЙО,оркестр,5372,11,809722
775,i,СС,і,5372,11,809723
776,лiрам,КО,ліра,5372,11,809724
777,",",,,5372,11,809725
778,Митцям,ЙО,митець,5372,11,809726
779,переданi,АА,переданий,5372,11,809727
780,",",,,5372,11,809728
781,бо,СП,бо,5372,11,809729
782,людям,ИО,люди,5372,11,809730
783,нiколи,Ґ0,ніколи,5372,11,809731
784,",",,,5372,11,809732
785,Художники,ЙА,художник,5372,11,809733
786,плачуть,ГЮ,плакати,5372,11,809734
787,"""",,,5372,11,809735
788,Королем,ЙТ,король,5372,11,809736
789,Лiром,йТ,Лір,5372,11,809737
790,"""",,,5372,11,809738
791,",",,,5372,11,809739
792,"""",,,5372,11,809740
793,Снiгами,ЙЮ,сніг,5372,11,809741
794,Кiлiманджаро,иЩ,Кіліманджаро,5372,11,809742
795,"""",,,5372,11,809743
796,i,СС,і,5372,11,809744
797,"""",,,5372,11,809745
798,Гернiкою,кТ,Герніка,5372,11,809746
799,"""",,,5372,11,809747
800,.,,,5372,11,809748
801,.,,,5372,11,809749
802,.,,,5372,11,809750
803,III,U,ііі,5372,12,809751
804,Пройшов,ГЕ,пройти,5372,12,809752
805,крiзь,ПВ,крізь,5372,12,809753
806,Сезанна,йВ,Сезанн,5372,12,809754
807,",",,,5372,12,809755
808,Моне,йЩ,Моне,5372,12,809756
809,i,СС,і,5372,12,809757
810,Мане,йЩ,Мане,5372,12,809758
811,",",,,5372,12,809759
812,"""",,,5372,12,809760
813,Валькiрiєю,кТ,Валькірія,5372,12,809761
814,"""",,,5372,12,809762
815,захлинувся,ГЭ,захлинутися,5372,12,809763
816,в,ПП,в,5372,12,809764
817,Одесi,кП,Одеса,5372,12,809765
818,.,,,5372,12,809766
819,.,,,5372,12,809767
820,.,,,5372,12,809768
821,Майнуло,ГР,майнути,5372,13,809769
822,-,,-,5372,13,809770
823,а,СС,а,5372,13,809771
824,вiн,МИ,він,5372,13,809772
825,мене,МВ,я,5372,13,809773
826,промине,ГЯ,проминути,5372,13,809774
827,чи,Ь0,чи,5372,13,809775
828,я,МИ,я,5372,13,809776
829,загублю,ГR,загубити,5372,13,809777
830,його,МВ,він,5372,13,809778
831,десь,Н0,десь,5372,13,809779
832,.,,,5372,13,809780
833,Рiзнi,АА,різний,5372,14,809781
834,пророки,ЙА,пророк,5372,14,809782
835,злiсно,Н0,злісно,5372,14,809783
836,шептали,ГН,шептати,5372,14,809784
837,:,,,5372,14,809785
838,"""",,,5372,14,809786
839,Вiн,МИ,Він,5372,14,809787
840,шизофренiк,ЙИ,шизофренік,5372,14,809788
841,",",,,5372,14,809789
842,не,Ь0,не,5372,14,809790
843,йди,Г5,йти,5372,14,809791
844,в,ПВ,в,5372,14,809792
845,його,ЪS,він,5372,14,809793
846,очi,ЛУ,око,5372,14,809794
847,"""",,,5372,14,809795
848,.,,,5372,14,809796
849,I,СС,і,5372,15,809797
850,поетичнi,АА,поетичний,5372,15,809798
851,муки,КА,мука,5372,15,809799
852,танталовi,АА,танталовий,5372,15,809800
853,злякано,Н0,злякано,5372,15,809801
854,врочили,ГН,врочити,5372,15,809802
855,.,,,5372,15,809803
856,Та,СС,Та,5372,16,809804
857,в,ПП,в,5372,16,809805
858,серцi,ЛП,серце,5372,16,809806
859,цей,ОИ,цей,5372,16,809807
860,каторжник,ЙИ,каторжник,5372,16,809808
861,",",,,5372,16,809809
862,чорт,ЙИ,чорт,5372,16,809810
863,в,ПП,в,5372,16,809811
864,синцях,ЙЯ,синець,5372,16,809812
865,",",,,5372,16,809813
866,денно,Н0,денно,5372,16,809814
867,i,СС,і,5372,16,809815
868,нощно,Н0,нощно,5372,16,809816
869,мне,ГЯ,м'яти,5372,16,809817
870,глину,КВ,глина,5372,16,809818
871,й,СС,й,5372,16,809819
872,залiзо,ЛВ,залізо,5372,16,809820
873,.,,,5372,16,809821
874,Чорна,АЖ,чорний,5372,17,809822
875,фуфайка,КИ,фуфайка,5372,17,809823
876,йому,МД,він,5372,17,809824
877,до,ПР,до,5372,17,809825
878,лиця,ЛР,лице,5372,17,809826
879,",",,,5372,17,809827
880,"""",,,5372,17,809828
881,Юманiте,иЩ,Юманіте,5372,17,809829
882,"""",,,5372,17,809830
883,у,ПП,у,5372,17,809831
884,кишенi,КП,кишеня,5372,17,809832
885,навкiс,Н0,навкіс,5372,17,809833
886,.,,,5372,17,809834
887,Атомнi,АА,атомний,5372,18,809835
888,сльози,КА,сльоза,5372,18,809836
889,течуть,ГЮ,текти,5372,18,809837
890,в,ПП,в,5372,18,809838
891,iмлi,КП,імла,5372,18,809839
892,на,ПВ,на,5372,18,809840
893,чистий,АВ,чистий,5372,18,809841
894,пензель,ЙВ,пензель,5372,18,809842
895,солоною,АМ,солоний,5372,18,809843
896,правдою,КТ,правда,5372,18,809844
897,.,,,5372,18,809845
898,.,,,5372,18,809846
899,.,,,5372,18,809847
900,Вiн,МИ,Він,5372,19,809848
901,сам,ОИ,сам,5372,19,809849
902,-,,-,5372,19,809850
903,генiальна,АЖ,геніальний,5372,19,809851
904,сльоза,КИ,сльоза,5372,19,809852
905,Землi,кР,Земля,5372,19,809853
906,в,ПП,в,5372,19,809854
907,штанах,ИЯ,штани,5372,19,809855
908,",",,,5372,19,809856
909,замурзаних,АЯ,замурзаний,5372,19,809857
910,райдугою,КТ,райдуга,5372,19,809858
911,!,,,5372,19,809859
912,Дві,ЧА,дві,5373,1,809860
913,сестри,КА,сестра,5373,1,809861
914,.,,,5373,1,809862
915,Двi,ЧА,дві,5373,1,809863
916,сестри,КА,сестра,5373,1,809864
917,",",,,5373,1,809865
918,тоненькi,АА,тоненький,5373,1,809866
919,i,СС,і,5373,1,809867
920,сухенькi,АА,сухенький,5373,1,809868
921,",",,,5373,1,809869
922,осiнь,КВ,осінь,5373,1,809870
923,ловлять,ГЮ,ловити,5373,1,809871
924,в,ПВ,в,5373,1,809872
925,пелени,КУ,пелена,5373,1,809873
926,над,ПТ,над,5373,1,809874
927,ставом,ЙТ,став,5373,1,809875
928,.,,,5373,1,809876
929,З,ПР,з,5373,2,809877
930,господарства,ЛР,господарство,5373,2,809878
931,лине,ГЯ,линути,5373,2,809879
932,чистий,АИ,чистий,5373,2,809880
933,дзенькiт,ЙИ,дзенькіт,5373,2,809881
934,",",,,5373,2,809882
935,у,ПП,у,5373,2,809883
936,водi,КП,вода,5373,2,809884
937,поплюскує,ГЯ,поплюскувати,5373,2,809885
938,небавом,Н0,небавом,5373,2,809886
939,.,,,5373,2,809887
940,Вiспа,КИ,віспа,5373,3,809888
941,порябила,ГЙ,порябити,5373,3,809889
942,лиця,ЛУ,лице,5373,3,809890
943,жовтi,АУ,жовтий,5373,3,809891
944,",",,,5373,3,809892
945,доброти,КР,доброта,5373,3,809893
946,у,ПП,у,5373,3,809894
947,серцi,ЛП,серце,5373,3,809895
948,не,Ь0,не,5373,3,809896
949,роз'їла,ГЙ,роз'їсти,5373,3,809897
950,.,,,5373,3,809898
951,Полум'яне,АХ,полум'яний,5373,4,809899
952,листя,ЛВ,листя,5373,4,809900
953,сипле,ГЯ,сипати,5373,4,809901
954,жовтень,ЙИ,жовтень,5373,4,809902
955,",",,,5373,4,809903
956,тужавiє,ГЯ,тужавіти,5373,4,809904
957,нива,КИ,нива,5373,4,809905
958,задубiла,АЖ,задубілий,5373,4,809906
959,.,,,5373,4,809907
960,Гуси,ИА,гуси,5373,5,809908
961,бiлi,АА,білий,5373,5,809909
962,",",,,5373,5,809910
963,вилизанi,АА,вилизаний,5373,5,809911
964,",",,,5373,5,809912
965,тлустi,АА,тлустий,5373,5,809913
966,гелготять,ГЮ,гелготіти,5373,5,809914
967,",",,,5373,5,809915
968,бо,СП,бо,5373,5,809916
969,скоро,Н0,скоро,5373,5,809917
970,будуть,Г3,бути,5373,5,809918
971,вбитi,АА,вбитий,5373,5,809919
972,",",,,5373,5,809920
973,і,СС,і,5373,5,809921
974,калина,КИ,калина,5373,5,809922
975,у,ПП,у,5373,5,809923
976,червонiй,АН,червоний,5373,5,809924
977,хустцi,КП,хустка,5373,5,809925
978,кров'ю,КТ,кров,5373,5,809926
979,сходить,ГЯ,сходити,5373,5,809927
980,по,ПП,по,5373,5,809928
981,степлiлiм,АШ,степлілий,5373,5,809929
982,лiтi,ЛП,літо,5373,5,809930
983,.,,,5373,5,809931
984,Двi,ЧА,два,5373,6,809932
985,сестри,КА,сестра,5373,6,809933
986,старенькi,АА,старенький,5373,6,809934
987,на,ПП,на,5373,6,809935
988,пташарнi,КП,пташарня,5373,6,809936
989,лускають,ГЮ,лускати,5373,6,809937
990,насiння,ЛВ,насіння,5373,6,809938
991,гарбузове,АХ,гарбузовий,5373,6,809939
992,",",,,5373,6,809940
993,і,СС,і,5373,6,809941
994,дрижать,ГЮ,дрижати,5373,6,809942
995,їх,ЪL,їх,5373,6,809943
996,руки,КА,рука,5373,6,809944
997,незугарнi,АА,незугарний,5373,6,809945
998,",",,,5373,6,809946
999,чорнi,АА,чорний,5373,6,809947
1000,",",,,5373,6,809948
1001,закоцюрбленi,АА,закоцюрблений,5373,6,809949
1002,",",,,5373,6,809950
1003,дубовi,АА,дубовий,5373,6,809951
1004,.,,,5373,6,809952
1005,Кури,ИА,кури,5373,7,809953
1006,",",,,5373,7,809954
1007,гуси,ИА,гуси,5373,7,809955
1008,-,,-,5373,7,809956
1009,все,ОС,весь,5373,7,809957
1010,життя,ЛИ,життя,5373,7,809958
1011,у,ПП,у,5373,7,809959
1012,пiр'ї,ЛП,пір'я,5373,7,809960
1013,.,,,5373,7,809961
1014,Є,ГЯ,бути,5373,8,809962
1015,город,ЙИ,город,5373,8,809963
1016,маленький,АИ,маленький,5373,8,809964
1017,коло,ПР,коло,5373,8,809965
1018,хати,КР,хата,5373,8,809966
1019,.,,,5373,8,809967
1020,Чорнобривцi,ЙА,чорнобривець,5373,8,809968
1021,спiють,ГЮ,спіти,5373,8,809969
1022,на,ПП,на,5373,8,809970
1023,подвiр'ї,ЛП,подвір'я,5373,8,809971
1024,.,,,5373,8,809972
1025,Є,ГЯ,бути,5373,9,809973
1026,коза,КИ,коза,5373,9,809974
1027,",",,,5373,9,809975
1028,щоб,СП,щоб,5373,9,809976
1029,молоко,ЛВ,молоко,5373,9,809977
1030,давати,ГФ,давати,5373,9,809978
1031,.,,,5373,9,809979
1032,А,СС,а,5373,10,809980
1033,вiтри,ЙА,вітер,5373,10,809981
1034,двадцятого,АЧ,двадцятий,5373,10,809982
1035,столiття,ЛР,століття,5373,10,809983
1036,моє,ОХ,мій,5373,10,809984
1037,серце,ЛВ,серце,5373,10,809985
1038,трудне,АХ,трудний,5373,10,809986
1039,пiдiймають,ГЮ,підіймати,5373,10,809987
1040,.,,,5373,10,809988
1041,I,СС,і,5373,11,809989
1042,сидять,ГЮ,сидіти,5373,11,809990
1043,старенькi,АА,старенький,5373,11,809991
1044,край,ПР,край,5373,11,809992
1045,замiтi,КР,заміть,5373,11,809993
1046,у,ПП,у,5373,11,809994
1047,вогнi,ЙП,вогонь,5373,11,809995
1048,осiннього,АР,осінній,5373,11,809996
1049,розмаю,ЙР,розмай,5373,11,809997
1050,",",,,5373,11,809998
1051,вмерло,ГР,вмерти,5373,11,809999
1052,їхнє,ОС,їхній,5373,11,810000
1053,"""",,,5373,11,810001
1054,бути,ГФ,бути,5373,11,810002
1055,чи,СС,чи,5373,11,810003
1056,не,Ь0,не,5373,11,810004
1057,бути,ГФ,бути,5373,11,810005
1058,"""",,,5373,11,810006
1059,",",,,5373,11,810007
1060,а,СС,а,5373,11,810008
1061,повз,ПВ,повз,5373,11,810009
1062,них,МУ,вони,5373,11,810010
1063,летять,ГЮ,летіти,5373,11,810011
1064,у,ПВ,у,5373,11,810012
1065,свiт,ЙВ,світ,5373,11,810013
1066,дороги,КА,дорога,5373,11,810014
1067,.,,,5373,11,810015
1068,Стань,Г5,стати,5373,12,810016
1069,!,,,5373,12,810017
1070,Подумай,Г5,подумати,5373,12,810018
1071,!,,,5373,12,810019
1072,Скiльки,ЧУ,Скільки,5373,12,810020
1073,доль,КЕ,доля,5373,12,810021
1074,забутих,АЕ,забутий,5373,12,810022
1075,навiть,Ь0,навіть,5373,12,810023
1076,не,Ь0,не,5373,12,810024
1077,спиналося,ГЛ,спинатися,5373,12,810025
1078,на,ПВ,на,5373,12,810026
1079,ноги,КУ,нога,5373,12,810027
1080,.,,,5373,12,810028
1081,Непомiчена,АЖ,непомічений,5373,13,810029
1082,пройшла,ГЙ,пройти,5373,13,810030
1083,людина,КИ,людина,5373,13,810031
1084,.,,,5373,13,810032
1085,Непомiченою,АМ,непомічений,5373,13,810033
1086,тихо,Н0,тихо,5373,13,810034
1087,вмерла,ГЙ,вмерти,5373,13,810035
1088,.,,,5373,13,810036
1089,Стань,Г5,стати,5373,14,810037
1090,!,,,5373,14,810038
1091,Тяжка,АЖ,тяжкий,5373,14,810039
1092,провина,КИ,провина,5373,14,810040
1093,безневинна,АЖ,безневинний,5373,14,810041
1094,крила,ЛУ,крило,5373,14,810042
1095,над,ПТ,над,5373,14,810043
1096,тобою,МТ,ти,5373,14,810044
1097,.,,,5373,14,810045
1098,розпростерла,ГЙ,розпростерти,5373,14,810046
1099,.,,,5373,14,810047
1100,Соната,КИ,соната,5374,1,810048
1101,Прокоф`єва,йР,Прокоф`єв,5374,1,810049
1102,.,,,5374,1,810050
1103,Закрутили,ГН,закрутити,5374,2,810051
1104,",",,,5374,2,810052
1105,загули,ГН,загудіти,5374,2,810053
1106,",",,,5374,2,810054
1107,заграли,ГН,заграти,5374,2,810055
1108,",",,,5374,2,810056
1109,чистим,АТ,чистий,5374,2,810057
1110,лугом,ЙТ,луг,5374,2,810058
1111,серце,ЛВ,серце,5374,2,810059
1112,повели,ГН,повести,5374,2,810060
